sno,adate,rollno,h1,h2,h3,h4,h5,h6,h7,h8,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,remarks
2311,2019-01-22,173B1A0549,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2312,2019-01-22,173B1A0550,a,a,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2313,2019-01-22,173B1A0551,p,p,NULL,a,a,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2314,2019-01-22,173B1A0552,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2315,2019-01-22,173B1A0553,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2316,2019-01-22,173B1A0554,a,a,NULL,p,p,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2317,2019-01-22,173B1A0555,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2318,2019-01-22,173B1A0556,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2319,2019-01-22,173B1A0557,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2320,2019-01-22,173B1A0558,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2321,2019-01-22,173B1A0559,a,a,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2322,2019-01-22,173B1A0560,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2323,2019-01-22,173B1A0561,p,p,NULL,p,p,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2324,2019-01-22,173B1A0562,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2325,2019-01-22,173B1A0563,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2326,2019-01-22,173B1A0564,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2327,2019-01-22,173B1A0565,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2328,2019-01-22,173B1A0566,a,a,NULL,a,a,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2329,2019-01-22,173B1A0567,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2330,2019-01-22,173B1A0568,p,p,NULL,a,a,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2331,2019-01-22,173B1A0569,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2332,2019-01-22,173B1A0570,p,p,NULL,a,a,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2333,2019-01-22,173B1A0571,a,a,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2334,2019-01-22,173B1A0572,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2335,2019-01-22,173B1A0573,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2336,2019-01-22,173B1A0574,p,p,NULL,p,p,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2337,2019-01-22,173B1A0575,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2338,2019-01-22,173B1A0576,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2339,2019-01-22,173B1A0577,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2340,2019-01-22,173B1A0578,p,p,NULL,p,p,a,a,a,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2341,2019-01-22,173B1A0579,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2342,2019-01-22,173B1A0580,a,a,NULL,a,a,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2343,2019-01-22,173B1A0581,p,p,NULL,a,a,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2344,2019-01-22,173B1A0582,p,p,NULL,a,a,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2345,2019-01-22,173B1A0583,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2346,2019-01-22,173B1A0584,p,p,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2347,2019-01-22,173B1A0585,a,a,NULL,p,p,p,p,p,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-04,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,BTECH-CSE-R16-2-2-A-03,NULL
2348,2019-01-23,183B5A0501,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2349,2019-01-23,183B5A0502,NULL,NULL,NULL,a,a,a,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2350,2019-01-23,183B5A0503,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2351,2019-01-23,183B5A0504,NULL,NULL,NULL,p,p,p,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2352,2019-01-23,183B5A0505,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2353,2019-01-23,183B5A0506,NULL,NULL,NULL,a,a,a,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2354,2019-01-23,173B1A0501,NULL,NULL,NULL,p,p,p,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2355,2019-01-23,173B1A0502,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2356,2019-01-23,173B1A0503,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2357,2019-01-23,173B1A0504,NULL,NULL,NULL,a,a,a,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2358,2019-01-23,173B1A0505,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2359,2019-01-23,173B1A0506,NULL,NULL,NULL,p,p,p,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2360,2019-01-23,173B1A0507,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2361,2019-01-23,173B1A0508,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2362,2019-01-23,173B1A0509,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2363,2019-01-23,173B1A0510,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2364,2019-01-23,173B1A0511,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2365,2019-01-23,173B1A0512,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2366,2019-01-23,173B1A0513,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2367,2019-01-23,173B1A0514,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2368,2019-01-23,173B1A0515,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2369,2019-01-23,173B1A0516,NULL,NULL,NULL,a,a,a,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2370,2019-01-23,173B1A0517,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2371,2019-01-23,173B1A0518,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2372,2019-01-23,173B1A0519,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2373,2019-01-23,173B1A0520,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2374,2019-01-23,173B1A0521,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2375,2019-01-23,173B1A0522,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2376,2019-01-23,173B1A0523,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2377,2019-01-23,173B1A0524,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2378,2019-01-23,173B1A0525,NULL,NULL,NULL,a,a,a,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2379,2019-01-23,173B1A0526,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2380,2019-01-23,173B1A0527,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2381,2019-01-23,173B1A0528,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2382,2019-01-23,173B1A0529,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2383,2019-01-23,173B1A0530,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2384,2019-01-23,173B1A0531,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2385,2019-01-23,173B1A0532,NULL,NULL,NULL,a,a,a,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2386,2019-01-23,173B1A0534,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2387,2019-01-23,173B1A0535,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2388,2019-01-23,173B1A0536,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2389,2019-01-23,173B1A0537,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2390,2019-01-23,173B1A0538,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2391,2019-01-23,173B1A0539,NULL,NULL,NULL,p,p,p,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2392,2019-01-23,173B1A0540,NULL,NULL,NULL,a,a,a,p,p,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
2393,2019-01-23,173B1A0541,NULL,NULL,NULL,p,p,p,a,a,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-06,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL
